,HomeTeam,AwayTeam,FTR,Home_Days_Rest,Away_Days_Rest,Home_Avg_Scored_5,Home_Avg_Conceded_5,Home_Avg_Shots_Last_5,Home_Avg_Shots_Conceded_Last_5,Home_Wins_Last_5,Home_Losses_Last_5,Home_Total_Points,Home_Points_Last_5,Away_Avg_Scored_5,Away_Avg_Conceded_5,Away_Avg_Shots_Last_5,Away_Avg_Shots_Conceded_Last_5,Away_Wins_Last_5,Away_Losses_Last_5,Away_Total_Points,Away_Points_Last_5,Home_ELO_Score,Away_ELO_Score,ELO_Diff,Points_Diff
25,Girona,Sevilla,A,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.5605559351618,1638.493229501746,-35.9326735665843,0.0
26,Real Madrid,Mallorca,H,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1863.3735775213652,1654.4110374056122,208.96254011575297,5.0
30,Celta,Villarreal,D,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1622.7401933786357,1683.6211611582055,-60.8809677795698,-4.0
29,Betis,Ath Bilbao,A,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1651.8968777357784,1641.783542679247,10.113335056531469,-1.0
28,Espanol,Osasuna,H,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1680.7629199583994,1655.0064641305778,25.756455827821583,1.0
27,Vallecano,Barcelona,D,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1643.615958004188,1873.3047879500568,-229.68882994586875,-3.0
31,Sevilla,Elche,D,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1647.4626757473975,1519.5050211698283,127.9576545775692,-2.0
32,Getafe,Oviedo,H,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1666.916239309291,1505.9570419572526,160.95919735203847,3.0
33,Sociedad,Real Madrid,A,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1608.5467830759146,1865.6832012755524,-257.1364181996378,-7.0
34,Ath Bilbao,Alaves,A,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1652.0745456761474,1565.2449763779855,86.82956929816191,5.0
35,Ath Madrid,Villarreal,H,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1736.6349221869934,1681.8865834349406,54.74833875205286,-5.0
39,Celta,Girona,D,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.4747711019006,1593.5911096895104,30.88366141239021,3.0
38,Levante,Betis,D,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1480.2847440521628,1641.605874738878,-161.32113068671515,-5.0
37,Osasuna,Vallecano,H,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1645.7464394547974,1649.4068919447732,-3.660452489975796,-1.0
36,Barcelona,Valencia,H,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1870.4093209797643,1633.6616010401758,236.74771993958848,3.0
40,Espanol,Mallorca,H,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1690.0229446341798,1649.7917898972378,40.23115473694202,6.0
41,Betis,Sociedad,H,5.0,6.0,1.2,1.2,14.4,10.2,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1637.2698926964047,1604.8388273762573,32.431065320147354,4.0
45,Girona,Levante,A,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1594.4776790755338,1484.620726094636,109.85695298089786,0.0
44,Valencia,Ath Bilbao,H,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1629.5859844182694,1639.6261525362563,-10.040168117986923,-5.0
46,Real Madrid,Espanol,H,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1867.537179125381,1698.8701467050369,168.66703242034419,2.0
42,Villarreal,Osasuna,H,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1673.4494528142332,1655.8517918485188,17.59766096571434,1.0
43,Alaves,Sevilla,A,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1577.6933695178766,1643.9377096704068,-66.24434015253019,3.0
47,Vallecano,Celta,D,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.8,1.2,12.8,10.0,0.0,1.0,4.0,4.0,1639.3015395510517,1623.5882017158772,15.71333783517457,0.0
48,Mallorca,Ath Madrid,D,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1640.9445878263807,1745.0720528077009,-104.12746498132014,-4.0
49,Elche,Oviedo,H,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1523.029987246819,1500.2845614270766,22.745425819742422,3.0
50,Barcelona,Getafe,H,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1872.4471292907176,1672.588719839467,199.8584094512505,1.0
54,Levante,Real Madrid,A,3.0,3.0,1.8,1.8,9.0,18.4,1.0,3.0,4.0,4.0,2.0,0.4,18.6,9.6,5.0,0.0,15.0,15.0,1497.6813383599067,1870.2841398413061,-372.6028014813994,-11.0
51,Sevilla,Villarreal,A,3.0,3.0,1.8,1.6,10.6,11.2,2.0,2.0,7.0,7.0,2.0,0.8,17.2,6.8,3.0,1.0,10.0,10.0,1652.053817986095,1682.9433841050022,-30.88956611890717,-3.0
52,Ath Bilbao,Girona,D,3.0,3.0,1.2,1.2,12.6,8.8,3.0,2.0,9.0,9.0,0.4,3.0,10.4,16.6,0.0,4.0,1.0,1.0,1629.3372536826487,1581.4170668102631,47.92018687238556,8.0
53,Espanol,Valencia,D,3.0,3.0,1.6,1.4,10.2,16.0,3.0,1.0,10.0,10.0,1.2,1.6,8.8,15.0,2.0,2.0,7.0,7.0,1693.3762252731867,1639.874883271877,53.501342001309695,3.0
57,Getafe,Alaves,D,3.0,4.0,1.2,1.4,8.6,10.2,3.0,2.0,9.0,9.0,1.0,1.0,8.6,11.8,2.0,2.0,7.0,7.0,1667.7806822568573,1569.5772612021883,98.20342105466898,2.0
56,Ath Madrid,Vallecano,H,3.0,3.0,1.2,1.0,12.6,7.4,1.0,1.0,6.0,6.0,1.0,1.2,13.6,9.6,1.0,2.0,5.0,5.0,1742.1616454627103,1638.849581442951,103.31206401975942,1.0
55,Sociedad,Mallorca,H,5.0,3.0,1.0,1.8,16.0,15.4,0.0,3.0,2.0,2.0,1.0,2.0,11.4,14.0,0.0,3.0,2.0,2.0,1595.7695668239455,1643.8549951713712,-48.085428347425704,0.0
58,Osasuna,Elche,D,5.0,4.0,0.8,0.8,8.6,15.4,2.0,3.0,6.0,6.0,1.4,0.8,9.6,11.0,2.0,0.0,9.0,9.0,1646.3578605577497,1532.3762549381684,113.98160561958139,-3.0
59,Oviedo,Barcelona,A,4.0,4.0,0.2,1.6,7.2,18.8,1.0,4.0,3.0,3.0,3.2,0.6,20.4,5.8,4.0,0.0,13.0,13.0,1490.9382937357273,1874.8511480820225,-383.91285434629526,-10.0
60,Girona,Espanol,D,3.0,3.0,0.4,2.6,10.2,16.8,0.0,3.0,2.0,2.0,1.6,1.6,12.4,14.0,2.0,1.0,11.0,8.0,1582.7876406648654,1691.8483901765908,-109.06074951172536,-9.0
61,Getafe,Levante,D,3.0,4.0,1.0,1.6,8.0,10.0,2.0,2.0,10.0,7.0,1.8,2.2,9.8,20.2,1.0,3.0,4.0,4.0,1665.0271028538518,1495.5851146064888,169.44198824736304,6.0
62,Ath Madrid,Real Madrid,H,3.0,4.0,1.6,1.0,13.6,7.2,2.0,0.0,9.0,9.0,2.6,0.6,19.8,11.4,5.0,0.0,18.0,15.0,1749.27273394164,1871.332251718015,-122.05951777637506,-9.0
63,Mallorca,Alaves,H,3.0,3.0,1.0,1.6,12.0,12.6,0.0,3.0,2.0,2.0,0.8,1.0,7.6,11.8,1.0,2.0,8.0,5.0,1632.4797549300959,1572.3308406051938,60.14891432490208,-6.0
64,Villarreal,Ath Bilbao,H,4.0,4.0,2.0,1.0,14.6,9.0,3.0,1.0,13.0,10.0,0.8,1.0,13.2,7.6,2.0,2.0,10.0,7.0,1692.0566461039425,1627.9666798280464,64.08996627589613,3.0
68,Elche,Celta,H,3.0,7.0,1.4,0.8,10.8,10.4,2.0,0.0,10.0,9.0,1.0,1.0,12.4,11.0,0.0,0.0,5.0,5.0,1535.5440690604978,1624.040159823978,-88.4960907634802,5.0
67,Vallecano,Sevilla,A,4.0,5.0,0.8,1.6,12.2,12.2,0.0,3.0,5.0,2.0,1.6,1.4,11.4,10.8,2.0,2.0,7.0,7.0,1631.7384929640214,1642.9405559871548,-11.202063023133405,-2.0
65,Betis,Osasuna,H,9.0,3.0,1.6,1.2,16.2,11.2,2.0,1.0,9.0,8.0,1.0,0.8,10.0,14.2,2.0,2.0,7.0,7.0,1646.3391532487165,1643.1900464354203,3.1491068132961573,2.0
66,Barcelona,Sociedad,H,3.0,4.0,3.2,0.8,20.0,6.4,4.0,0.0,16.0,13.0,1.0,1.6,16.8,13.2,1.0,3.0,5.0,4.0,1875.8397265963004,1607.144807065221,268.69491953107945,11.0
69,Valencia,Oviedo,A,7.0,5.0,1.4,1.8,6.2,16.6,2.0,2.0,8.0,7.0,0.4,1.8,7.6,18.2,1.0,4.0,3.0,3.0,1641.402718368473,1488.9611367071718,152.44158166130114,5.0
70,Osasuna,Getafe,H,5.0,6.0,0.8,1.2,9.2,15.8,1.0,3.0,7.0,4.0,0.8,1.6,8.4,9.8,1.0,2.0,11.0,5.0,1633.2806825334658,1660.5032661194405,-27.22258358597469,-4.0
73,Girona,Valencia,H,8.0,4.0,0.4,1.6,11.6,17.0,0.0,2.0,3.0,3.0,1.6,2.0,8.6,15.4,2.0,2.0,8.0,7.0,1585.8274684860617,1627.2765397826047,-41.449071296543025,-5.0
71,Ath Bilbao,Mallorca,H,7.0,7.0,0.6,1.2,14.2,9.2,1.0,3.0,10.0,4.0,1.0,1.4,12.0,13.4,1.0,3.0,5.0,4.0,1619.7906951586865,1640.7656208889732,-20.974925730286714,5.0
72,Oviedo,Levante,A,4.0,7.0,0.8,1.4,8.4,16.2,2.0,3.0,6.0,6.0,1.6,1.8,10.4,17.2,1.0,2.0,5.0,5.0,1503.08731529304,1500.1089513409001,2.9783639521399436,1.0
74,Real Madrid,Villarreal,H,7.0,7.0,2.4,1.6,15.8,12.8,4.0,1.0,18.0,12.0,1.2,1.0,13.6,11.2,3.0,1.0,16.0,10.0,1864.6445431696054,1700.2326307733024,164.41191239630302,2.0
79,Alaves,Elche,H,8.0,7.0,0.8,1.0,7.8,11.0,1.0,2.0,8.0,5.0,1.6,0.8,13.0,9.4,3.0,0.0,13.0,11.0,1564.0449746463164,1548.0374999017138,16.007474744602632,-5.0
78,Sevilla,Barcelona,H,7.0,7.0,1.6,1.0,9.8,12.6,3.0,1.0,10.0,10.0,3.0,0.6,19.2,6.2,4.0,0.0,19.0,13.0,1652.6182463739956,1877.5953138773757,-224.9770675033801,-9.0
77,Espanol,Betis,A,9.0,7.0,1.2,1.2,13.6,13.4,2.0,1.0,12.0,8.0,1.8,1.2,15.4,11.4,2.0,1.0,12.0,8.0,1688.8085623553945,1656.248517150671,32.560045204723565,0.0
76,Sociedad,Vallecano,A,7.0,7.0,0.8,1.6,15.2,14.8,1.0,4.0,5.0,3.0,0.8,1.6,14.6,10.8,0.0,3.0,5.0,2.0,1603.63363250307,1622.0608025771805,-18.427170074110563,0.0
75,Celta,Ath Madrid,D,7.0,8.0,1.0,1.2,12.4,12.0,0.0,1.0,5.0,4.0,2.4,1.2,13.6,7.2,3.0,0.0,12.0,11.0,1611.546728982762,1762.648151038459,-151.10142205569696,-7.0
80,Oviedo,Espanol,A,13.0,12.0,0.6,1.8,9.4,15.4,1.0,4.0,6.0,3.0,1.2,1.6,14.4,13.8,1.0,2.0,12.0,5.0,1493.0015931873613,1677.8741428546384,-184.8725496672771,-6.0
81,Sevilla,Mallorca,A,13.0,14.0,2.0,1.2,9.8,12.0,3.0,1.0,13.0,10.0,1.0,1.4,11.6,13.6,1.0,3.0,5.0,4.0,1668.3183355374683,1630.1626463573325,38.15568918013582,8.0
82,Barcelona,Girona,H,13.0,14.0,3.0,1.2,20.2,6.4,4.0,1.0,19.0,12.0,0.8,1.4,8.4,18.2,1.0,1.0,6.0,6.0,1869.7452692956394,1597.0148409044562,272.7304283911833,13.0
83,Villarreal,Betis,D,14.0,13.0,1.2,1.4,13.8,14.4,3.0,2.0,16.0,9.0,2.0,1.2,16.4,11.4,3.0,1.0,15.0,10.0,1694.6405681042645,1667.182936651427,27.457631452837404,1.0
84,Ath Madrid,Osasuna,H,13.0,15.0,2.4,1.2,11.8,9.8,3.0,0.0,13.0,11.0,1.2,1.2,8.6,15.0,2.0,2.0,10.0,7.0,1758.5540290384367,1644.062611993268,114.49141704516865,3.0
88,Elche,Ath Bilbao,D,14.0,15.0,1.4,1.4,11.0,12.2,2.0,1.0,13.0,8.0,0.6,1.2,14.8,8.8,1.0,3.0,13.0,4.0,1538.4979063322794,1630.3936696903272,-91.89576335804782,0.0
87,Celta,Sociedad,D,14.0,14.0,1.0,1.2,13.2,11.8,0.0,1.0,6.0,4.0,0.8,1.6,13.6,14.6,1.0,4.0,5.0,3.0,1615.6408509827843,1594.1635123357382,21.477338647046054,1.0
86,Levante,Vallecano,A,15.0,14.0,2.0,1.4,11.0,16.6,2.0,1.0,8.0,8.0,0.8,1.4,13.6,10.4,1.0,3.0,8.0,4.0,1510.194673446579,1631.5309227445123,-121.33624929793336,0.0
85,Getafe,Real Madrid,A,16.0,15.0,1.0,1.4,7.4,9.8,1.0,2.0,11.0,5.0,2.6,1.6,17.6,12.8,4.0,1.0,21.0,12.0,1649.7213366596382,1867.4405745041242,-217.7192378444861,-10.0
89,Alaves,Valencia,D,15.0,16.0,1.2,1.0,11.8,9.2,2.0,2.0,11.0,7.0,1.2,2.4,11.0,14.0,1.0,3.0,8.0,4.0,1573.5845682157508,1616.0891673642102,-42.50459914845942,3.0
90,Sociedad,Sevilla,H,5.0,6.0,0.8,1.4,12.4,12.2,1.0,3.0,6.0,4.0,1.8,1.4,11.0,12.4,3.0,2.0,13.0,9.0,1594.7808936316912,1657.224520358728,-62.443626727036644,-7.0
91,Girona,Oviedo,D,7.0,8.0,0.8,1.6,8.0,19.4,1.0,2.0,6.0,5.0,0.6,1.8,11.0,17.2,1.0,4.0,6.0,3.0,1593.570406284181,1487.8714857843293,105.69892049985174,0.0
92,Espanol,Elche,H,8.0,6.0,1.0,1.2,16.4,11.6,1.0,2.0,15.0,5.0,1.0,1.0,13.0,11.6,2.0,1.0,14.0,8.0,1683.0042502576705,1541.0828777958982,141.9213724617723,1.0
93,Ath Bilbao,Getafe,A,6.0,6.0,0.6,1.0,13.2,11.0,1.0,2.0,14.0,5.0,0.6,1.6,6.8,13.4,0.0,3.0,11.0,2.0,1627.8086982267084,1645.2787230430981,-17.470024816389696,3.0
94,Valencia,Villarreal,A,5.0,7.0,1.2,1.2,11.6,11.8,1.0,2.0,9.0,5.0,1.6,1.4,13.6,16.0,3.0,1.0,17.0,10.0,1614.8718536258991,1693.8519151432158,-78.9800615173167,-8.0
98,Real Madrid,Barcelona,H,7.0,8.0,2.4,1.4,19.0,9.6,4.0,1.0,24.0,12.0,2.2,1.4,20.8,8.2,4.0,1.0,22.0,12.0,1869.6618813123944,1871.4674866057771,-1.8056052933827687,2.0
97,Mallorca,Levante,D,8.0,7.0,1.2,1.0,8.2,14.4,2.0,2.0,8.0,7.0,1.6,1.6,13.4,13.0,2.0,2.0,8.0,7.0,1641.256461536073,1503.5516320708869,137.7048294651861,0.0
95,Vallecano,Alaves,H,7.0,6.0,1.4,1.0,11.8,12.0,2.0,2.0,11.0,7.0,1.0,1.0,13.6,7.8,1.0,2.0,12.0,5.0,1638.1739641202043,1574.8018819540619,63.37208216614249,-1.0
96,Osasuna,Celta,A,8.0,7.0,0.8,1.4,8.6,14.8,1.0,3.0,10.0,4.0,1.0,1.2,12.0,13.6,0.0,1.0,7.0,4.0,1637.24362102731,1615.0234696868313,22.22015134047865,3.0
99,Betis,Ath Madrid,A,9.0,9.0,2.2,1.2,17.8,9.8,3.0,0.0,16.0,11.0,2.2,1.2,13.8,10.0,3.0,0.0,16.0,11.0,1667.9715896124758,1765.373020004395,-97.40143039191912,0.0
100,Getafe,Girona,H,6.0,6.0,0.8,1.0,7.8,11.6,1.0,2.0,14.0,5.0,1.4,1.4,8.2,18.6,1.0,1.0,7.0,6.0,1654.776318657055,1590.6186547248549,64.1576639322002,7.0
101,Villarreal,Vallecano,H,7.0,6.0,1.6,1.2,10.8,17.8,3.0,1.0,20.0,10.0,1.4,0.8,11.8,12.6,3.0,2.0,14.0,9.0,1701.6170503333512,1646.3699312143167,55.24711911903455,6.0
102,Ath Madrid,Sevilla,H,5.0,8.0,2.4,1.0,13.2,11.8,4.0,0.0,19.0,13.0,1.6,1.6,10.4,11.8,2.0,3.0,13.0,6.0,1772.640787068124,1645.446353244239,127.19443382388499,6.0
103,Sociedad,Ath Bilbao,H,8.0,7.0,1.0,1.0,11.2,9.2,2.0,2.0,9.0,7.0,0.6,0.8,12.4,10.0,1.0,2.0,14.0,5.0,1606.5590607461802,1618.3111026127515,-11.75204186657129,-5.0
104,Real Madrid,Valencia,H,6.0,7.0,2.4,1.6,20.4,11.0,4.0,1.0,27.0,12.0,0.8,1.6,12.0,12.0,0.0,3.0,9.0,2.0,1874.6878658274147,1607.1067184357637,267.58114739165103,18.0
106,Betis,Mallorca,H,6.0,7.0,1.8,1.2,15.6,10.6,3.0,1.0,16.0,10.0,1.2,1.0,10.6,14.6,2.0,2.0,9.0,7.0,1660.7038225487468,1637.4882771977732,23.21554535097357,7.0
108,Barcelona,Elche,H,7.0,8.0,1.8,1.8,20.6,12.2,3.0,2.0,22.0,9.0,0.8,1.2,12.6,12.4,1.0,2.0,14.0,5.0,1866.4415020907568,1534.9547124714993,331.4867896192575,8.0
105,Alaves,Espanol,H,7.0,8.0,0.8,0.8,14.4,9.0,1.0,2.0,12.0,5.0,1.2,0.8,18.0,11.0,2.0,1.0,18.0,8.0,1566.6059148599495,1689.1324155820694,-122.52650072211986,-6.0
107,Levante,Celta,A,7.0,7.0,1.0,1.8,13.2,15.6,1.0,2.0,9.0,5.0,1.4,1.4,10.0,14.4,1.0,1.0,10.0,6.0,1507.3198164091866,1625.6621465159285,-118.34233010674188,-1.0
109,Oviedo,Osasuna,D,9.0,8.0,1.2,2.2,10.6,15.8,1.0,3.0,7.0,4.0,1.0,1.6,10.8,11.8,1.0,3.0,10.0,4.0,1490.8232373436554,1626.6049441982127,-135.78170685455734,-3.0
110,Elche,Sociedad,D,5.0,6.0,0.8,1.6,12.0,14.0,1.0,3.0,14.0,4.0,1.4,1.4,9.6,10.0,2.0,2.0,12.0,7.0,1532.3710288543716,1616.897182758548,-84.52615390417645,2.0
113,Sevilla,Osasuna,H,7.0,5.0,1.4,1.8,9.2,12.4,2.0,3.0,13.0,6.0,0.8,1.4,11.2,11.0,1.0,3.0,11.0,4.0,1638.9520667017346,1622.884351019034,16.06771568270051,2.0
111,Ath Madrid,Levante,H,7.0,6.0,2.4,0.6,12.2,12.0,4.0,0.0,22.0,13.0,1.0,1.4,12.8,14.8,1.0,2.0,9.0,5.0,1779.1350736106283,1500.6000940522388,278.5349795583895,13.0
112,Girona,Alaves,H,8.0,6.0,1.4,1.6,8.6,17.6,1.0,2.0,7.0,5.0,1.0,0.8,15.0,11.2,2.0,2.0,15.0,7.0,1582.4445536566477,1579.9932360233117,2.451317633335975,-8.0
114,Espanol,Villarreal,A,6.0,7.0,1.0,0.8,17.4,12.6,2.0,2.0,18.0,7.0,2.0,1.0,11.6,17.2,3.0,1.0,23.0,10.0,1675.7450944187071,1710.0401787076473,-34.29508428894019,-5.0
119,Ath Bilbao,Oviedo,H,8.0,6.0,0.8,1.2,11.2,10.6,1.0,3.0,14.0,4.0,1.0,1.6,10.8,13.6,1.0,2.0,8.0,5.0,1607.9729806003836,1494.543830522834,113.4291500775496,6.0
118,Mallorca,Getafe,H,7.0,9.0,1.2,1.4,12.0,14.2,2.0,2.0,9.0,7.0,1.0,1.0,8.8,11.2,2.0,2.0,17.0,7.0,1628.1554816068717,1662.9504197252622,-34.79493811839052,-8.0
116,Valencia,Betis,D,8.0,7.0,0.4,2.0,11.8,12.0,0.0,4.0,9.0,1.0,1.8,1.0,14.4,11.2,3.0,1.0,19.0,10.0,1603.5769458400264,1670.0366181396482,-66.45967229962184,-10.0
117,Vallecano,Real Madrid,D,8.0,8.0,1.0,1.0,12.6,11.8,3.0,2.0,14.0,9.0,2.4,1.4,19.8,9.6,4.0,1.0,30.0,12.0,1637.9468028400206,1876.4527521252833,-238.50594928526266,-16.0
115,Celta,Barcelona,A,7.0,7.0,1.6,1.4,12.2,13.2,2.0,1.0,13.0,8.0,1.8,1.8,19.6,12.6,3.0,2.0,25.0,9.0,1632.3818688728763,1867.7333438993205,-235.35147502644418,-12.0
120,Valencia,Levante,H,12.0,13.0,0.4,1.8,12.0,11.8,0.0,3.0,10.0,2.0,1.0,1.8,11.8,17.6,1.0,3.0,9.0,4.0,1605.4668146217143,1497.2498886714761,108.21692595023819,1.0
121,Alaves,Celta,A,14.0,13.0,1.0,0.8,15.4,10.8,2.0,2.0,15.0,7.0,1.8,1.8,11.6,14.0,2.0,1.0,13.0,8.0,1570.0637894456197,1628.28010800441,-58.21631855879036,2.0
122,Barcelona,Ath Bilbao,H,13.0,13.0,2.2,2.0,19.4,12.2,3.0,2.0,28.0,9.0,1.0,1.0,12.2,8.8,2.0,2.0,17.0,7.0,1869.7842243335535,1614.8194789564952,254.9647453770583,11.0
123,Osasuna,Sociedad,A,14.0,15.0,0.8,1.2,10.6,10.6,1.0,3.0,11.0,4.0,1.4,1.2,10.8,8.0,2.0,1.0,13.0,8.0,1613.3464876339835,1614.5112133597133,-1.1647257257297952,-2.0
124,Villarreal,Mallorca,H,14.0,13.0,2.2,1.0,10.6,16.8,3.0,1.0,26.0,10.0,1.2,1.4,10.8,14.6,2.0,2.0,12.0,7.0,1719.0562803000164,1639.1536256641236,79.90265463589276,14.0
128,Betis,Girona,D,14.0,15.0,1.6,1.2,13.8,12.2,2.0,1.0,20.0,8.0,1.6,1.6,8.2,16.4,2.0,2.0,10.0,7.0,1668.1467493579603,1592.3740002343397,75.77274912362054,10.0
127,Oviedo,Vallecano,D,14.0,14.0,0.6,1.6,9.8,14.6,0.0,3.0,8.0,2.0,1.0,0.8,11.6,15.2,3.0,1.0,15.0,10.0,1487.6973321667224,1643.9039318499053,-156.20659968318296,-7.0
125,Elche,Real Madrid,D,16.0,14.0,0.6,1.6,11.0,15.0,0.0,3.0,15.0,2.0,2.0,0.4,22.8,9.6,4.0,0.0,31.0,13.0,1534.7569982532063,1873.474187620341,-338.71718936713455,-16.0
126,Getafe,Ath Madrid,A,14.0,15.0,0.8,1.0,9.4,10.2,2.0,3.0,17.0,6.0,2.0,0.4,14.6,12.0,4.0,0.0,25.0,13.0,1651.9522756680103,1782.485278991391,-130.53300332338063,-8.0
129,Espanol,Sevilla,H,16.0,16.0,1.0,1.2,16.2,12.0,2.0,3.0,18.0,6.0,1.4,1.8,10.4,10.6,2.0,3.0,16.0,6.0,1666.728992826338,1648.489930086785,18.239062739552992,2.0
130,Getafe,Elche,H,5.0,5.0,0.6,0.8,10.0,11.4,2.0,3.0,17.0,6.0,0.8,1.4,12.8,14.0,0.0,2.0,16.0,3.0,1645.5419856331382,1542.2655229845948,103.27646264854343,1.0
131,Mallorca,Osasuna,D,7.0,7.0,1.2,1.4,11.2,13.8,2.0,2.0,12.0,7.0,0.6,1.6,12.0,13.2,0.0,4.0,11.0,1.0,1631.4137035266651,1603.3800110095708,28.033692517094323,1.0
132,Barcelona,Alaves,H,7.0,7.0,2.8,1.2,19.8,12.2,4.0,1.0,31.0,12.0,0.4,0.8,11.4,11.0,1.0,3.0,15.0,4.0,1871.6571564045405,1561.7238823316432,309.93327407289735,16.0
133,Levante,Ath Bilbao,A,8.0,7.0,0.6,2.0,10.6,17.8,0.0,4.0,9.0,1.0,0.6,1.6,11.2,11.2,1.0,3.0,17.0,4.0,1490.267657326703,1611.0736148145213,-120.8059574878182,-8.0
134,Ath Madrid,Oviedo,H,6.0,6.0,2.0,0.2,16.0,10.2,5.0,0.0,28.0,15.0,0.6,1.2,8.8,14.0,0.0,2.0,9.0,3.0,1788.895569026263,1491.9130232562127,296.98254577005036,19.0
138,Celta,Espanol,A,8.0,6.0,1.8,1.6,9.4,13.8,3.0,1.0,16.0,10.0,1.2,1.0,15.0,14.0,3.0,2.0,21.0,9.0,1636.6200151183866,1676.2045121108486,-39.584496992461936,-5.0
136,Sevilla,Betis,A,6.0,7.0,0.8,2.0,12.2,8.8,1.0,4.0,16.0,3.0,1.4,1.2,16.0,11.6,1.0,1.0,21.0,6.0,1639.0144108022746,1665.9997665037092,-26.985355701434628,-5.0
135,Girona,Real Madrid,D,7.0,7.0,1.4,1.6,9.6,17.2,1.0,2.0,11.0,5.0,1.8,0.6,21.6,10.8,3.0,0.0,32.0,11.0,1594.5209830885908,1869.7199252546468,-275.198942166056,-21.0
137,Sociedad,Villarreal,A,8.0,8.0,2.0,1.2,12.6,9.4,3.0,0.0,16.0,11.0,2.4,0.6,11.6,13.4,4.0,0.0,29.0,13.0,1624.477689984126,1726.796202437475,-102.31851245334883,-13.0
139,Vallecano,Valencia,D,8.0,10.0,0.8,0.8,12.4,14.8,2.0,1.0,16.0,8.0,0.4,1.4,11.0,12.6,1.0,2.0,13.0,5.0,1639.688240760415,1612.4490459664873,27.23919479392771,3.0
140,Barcelona,Ath Madrid,H,3.0,3.0,3.0,1.2,18.0,11.8,4.0,1.0,34.0,12.0,2.2,0.2,15.2,10.8,5.0,0.0,31.0,15.0,1873.0951086422426,1791.9599616740657,81.13514696817697,3.0
